level_0,index,incident_id,incident_date,state,city_or_country,address,killed,injured,incident_url,year,month-year
194,194,1147720,2018-06-23,Illinois,Chicago,100 block of East 51st St,1,4,https://www.gunviolencearchive.org/incident/1147720,2018,06-2018
195,195,1161366,2018-06-23,Tennessee,Covington,319 N High St,0,4,https://www.gunviolencearchive.org/incident/1161366,2018,06-2018
196,196,1147323,2018-06-22,Pennsylvania,Homestead (Munhall),1324 Margaret St,1,3,https://www.gunviolencearchive.org/incident/1147323,2018,06-2018
197,197,1146968,2018-06-21,California,San Bernardino,279 W Base Line,1,3,https://www.gunviolencearchive.org/incident/1146968,2018,06-2018
198,198,1146760,2018-06-21,Louisiana,Morganza,Deaton Ln,0,4,https://www.gunviolencearchive.org/incident/1146760,2018,06-2018
199,199,1146547,2018-06-21,Illinois,Chicago,6500 block of S Claremont Ave,0,4,https://www.gunviolencearchive.org/incident/1146547,2018,06-2018
200,200,1145709,2018-06-20,California,Modesto,2300 block of West Hatch Road,0,5,https://www.gunviolencearchive.org/incident/1145709,2018,06-2018
201,201,1145881,2018-06-19,Alabama,Huntsville,905 Lee Dr NW,0,4,https://www.gunviolencearchive.org/incident/1145881,2018,06-2018
202,202,1144852,2018-06-18,Illinois,Bloomington,311 Riley Dr,3,1,https://www.gunviolencearchive.org/incident/1144852,2018,06-2018
203,203,1143558,2018-06-18,Illinois,Chicago,1300 block of S Loomis St,2,3,https://www.gunviolencearchive.org/incident/1143558,2018,06-2018
204,204,1143135,2018-06-17,North Carolina,Charlotte,3215 Queen City Dr,0,4,https://www.gunviolencearchive.org/incident/1143135,2018,06-2018
205,205,1142789,2018-06-17,New Jersey,Trenton,635 S Clinton Ave,1,19,https://www.gunviolencearchive.org/incident/1142789,2018,06-2018
206,206,1143081,2018-06-17,Georgia,Macon,325 Edgewood Ln,1,3,https://www.gunviolencearchive.org/incident/1143081,2018,06-2018
207,207,1143524,2018-06-17,Illinois,Chicago,2200 block of S Sacramento Ave,0,4,https://www.gunviolencearchive.org/incident/1143524,2018,06-2018
208,208,1141645,2018-06-14,California,Union City,32992 Mission Blvd,0,5,https://www.gunviolencearchive.org/incident/1141645,2018,06-2018
209,209,1141745,2018-06-14,New York,Buffalo,Marigold Ave,1,4,https://www.gunviolencearchive.org/incident/1141745,2018,06-2018
210,210,1141943,2018-06-14,California,Tracy,West 6th Street,1,4,https://www.gunviolencearchive.org/incident/1141943,2018,06-2018
211,211,1141108,2018-06-14,Colorado,Westminster,5150 W 80th Ave,1,3,https://www.gunviolencearchive.org/incident/1141108,2018,06-2018
212,212,1142145,2018-06-14,Pennsylvania,Philadelphia,400 block of Penn St,0,4,https://www.gunviolencearchive.org/incident/1142145,2018,06-2018
213,213,1139320,2018-06-12,New York,Bronx,W 166th St and  Summit Ave,0,4,https://www.gunviolencearchive.org/incident/1139320,2018,06-2018
214,214,1139176,2018-06-11,Alabama,Montgomery,3220 block of Virginia Pines Ln,0,4,https://www.gunviolencearchive.org/incident/1139176,2018,06-2018
215,215,1138324,2018-06-11,Florida,Orlando,4932 Eaglesmere Dr,6,0,https://www.gunviolencearchive.org/incident/1138324,2018,06-2018
216,216,1137435,2018-06-10,California,Valley Village,12719 Tiara St,0,6,https://www.gunviolencearchive.org/incident/1137435,2018,06-2018
217,217,1137586,2018-06-10,Indiana,Indianapolis (Lawrence),4745 N Richardt Ave,1,4,https://www.gunviolencearchive.org/incident/1137586,2018,06-2018
218,218,1137547,2018-06-10,Illinois,Aurora,300 block of W Park Ave,0,7,https://www.gunviolencearchive.org/incident/1137547,2018,06-2018
219,219,1137600,2018-06-10,Florida,Bradenton,5627 14th St W,1,5,https://www.gunviolencearchive.org/incident/1137600,2018,06-2018
220,220,1137473,2018-06-10,Illinois,Chicago,6400 block of S Eberhart Ave,1,5,https://www.gunviolencearchive.org/incident/1137473,2018,06-2018
221,221,1137848,2018-06-10,Illinois,Bloomington,1200 block of Orchard Rd,2,2,https://www.gunviolencearchive.org/incident/1137848,2018,06-2018
222,222,1137737,2018-06-09,North Carolina,Kannapolis,1709 S Cannon Blvd,0,4,https://www.gunviolencearchive.org/incident/1137737,2018,06-2018
223,223,1136928,2018-06-09,Massachusetts,Boston,14 Copeland St,0,4,https://www.gunviolencearchive.org/incident/1136928,2018,06-2018
224,224,1137402,2018-06-09,Pennsylvania,Philadelphia,2000 block of 20th St,1,4,https://www.gunviolencearchive.org/incident/1137402,2018,06-2018
225,225,1134378,2018-06-05,Florida,Jacksonville,Town Center Pkwy,3,1,https://www.gunviolencearchive.org/incident/1134378,2018,06-2018
226,226,1132408,2018-06-03,Texas,Dallas,4500 Spring Ave,0,5,https://www.gunviolencearchive.org/incident/1132408,2018,06-2018
227,227,1131909,2018-06-03,Illinois,Chicago,1200 block of W 73rd Pl,1,3,https://www.gunviolencearchive.org/incident/1131909,2018,06-2018
228,228,1131855,2018-06-02,Nebraska,Omaha,S 11th St and Farnam St,1,6,https://www.gunviolencearchive.org/incident/1131855,2018,06-2018
229,229,1132050,2018-06-02,New York,Buffalo,Strauss Street,0,5,https://www.gunviolencearchive.org/incident/1132050,2018,06-2018
230,230,1129432,2018-05-31,South Carolina,Timmonsville,544 Chaney Grove Rd,3,2,https://www.gunviolencearchive.org/incident/1129432,2018,05-2018
231,231,1126712,2018-05-27,Louisiana,Shreveport,857 E Stoner Ave,0,4,https://www.gunviolencearchive.org/incident/1126712,2018,05-2018
232,232,1126434,2018-05-27,Colorado,Aurora,15373 E 6th Ave,1,3,https://www.gunviolencearchive.org/incident/1126434,2018,05-2018
233,233,1124777,2018-05-25,Ohio,Cincinnati,1000 block of Ross Avenue,0,4,https://www.gunviolencearchive.org/incident/1124777,2018,05-2018
234,234,1122728,2018-05-20,Indiana,Anderson,1604 Madison Ave,0,4,https://www.gunviolencearchive.org/incident/1122728,2018,05-2018
235,235,1121111,2018-05-20,Mississippi,Hazlehurst,513 Monticello St,1,7,https://www.gunviolencearchive.org/incident/1121111,2018,05-2018
236,236,1118785,2018-05-18,Texas,Santa Fe,16000 Hwy 6,10,13,https://www.gunviolencearchive.org/incident/1118785,2018,05-2018
237,237,1116705,2018-05-16,Texas,Ponder,610 Lone Star Park Ln,5,1,https://www.gunviolencearchive.org/incident/1116705,2018,05-2018
238,238,1115110,2018-05-14,Maryland,Baltimore,2020 Etting St,0,4,https://www.gunviolencearchive.org/incident/1115110,2018,05-2018
239,239,1114725,2018-05-13,California,Los Angeles,365 W Manchester Avenue,2,2,https://www.gunviolencearchive.org/incident/1114725,2018,05-2018
240,240,1115051,2018-05-13,California,Stockton,2436 Belleview St,3,2,https://www.gunviolencearchive.org/incident/1115051,2018,05-2018
241,241,1114402,2018-05-13,Mississippi,Byhalia,French Rd and Berta Rd,0,4,https://www.gunviolencearchive.org/incident/1114402,2018,05-2018
242,242,1114276,2018-05-12,Nebraska,Omaha,3201 Decatur St,0,6,https://www.gunviolencearchive.org/incident/1114276,2018,05-2018
243,243,1113538,2018-05-12,New Jersey,Paulsboro,275 W Buck St,0,4,https://www.gunviolencearchive.org/incident/1113538,2018,05-2018
244,244,1113737,2018-05-11,Missouri,Saint Louis,4800 block of Farlin Ave,0,4,https://www.gunviolencearchive.org/incident/1113737,2018,05-2018
245,245,1112948,2018-05-11,Oklahoma,Talihina,2nd St and Dallas St,1,4,https://www.gunviolencearchive.org/incident/1112948,2018,05-2018
246,246,1111950,2018-05-09,Missouri,Saint Louis,5200 block of Minerva Avenue,0,4,https://www.gunviolencearchive.org/incident/1111950,2018,05-2018
247,247,1111649,2018-05-09,Nebraska,Omaha,Sahler St and N 48th St,0,4,https://www.gunviolencearchive.org/incident/1111649,2018,05-2018
248,248,1110399,2018-05-07,California,San Diego,15th St and J St,0,5,https://www.gunviolencearchive.org/incident/1110399,2018,05-2018
249,249,1108856,2018-05-06,Oklahoma,Stillwater,2020 East Lakeview Road,0,4,https://www.gunviolencearchive.org/incident/1108856,2018,05-2018
250,250,1109322,2018-05-06,Tennessee,Memphis,499 N Watkins St,2,4,https://www.gunviolencearchive.org/incident/1109322,2018,05-2018
251,251,1108879,2018-05-05,Georgia,Columbus,4944 Sentry Street,0,5,https://www.gunviolencearchive.org/incident/1108879,2018,05-2018
252,252,1110773,2018-05-04,North Carolina,Henderson,519 Hilliard St,0,4,https://www.gunviolencearchive.org/incident/1110773,2018,05-2018
253,253,1109928,2018-05-04,Illinois,Chicago Heights,200 block of E 23rd St,0,4,https://www.gunviolencearchive.org/incident/1109928,2018,05-2018
254,254,1106451,2018-05-02,Illinois,Chicago,3500 block of W Grenshaw St,1,4,https://www.gunviolencearchive.org/incident/1106451,2018,05-2018
255,255,1106557,2018-05-02,Minnesota,Minneapolis,2400 block of Ogema Place,0,5,https://www.gunviolencearchive.org/incident/1106557,2018,05-2018
256,256,1106432,2018-05-02,New York,Brooklyn,333 Bristol St,1,4,https://www.gunviolencearchive.org/incident/1106432,2018,05-2018
257,257,1105061,2018-05-01,Louisiana,New Orleans,3200 block of Saint Claude Ave,0,5,https://www.gunviolencearchive.org/incident/1105061,2018,05-2018
258,258,1103454,2018-04-30,Florida,Pompano Beach,4251 N Dixie Hwy,0,4,https://www.gunviolencearchive.org/incident/1103454,2018,04-2018
259,259,1103465,2018-04-30,District of Columbia,Washington,3600 block of New York Ave NE,0,4,https://www.gunviolencearchive.org/incident/1103465,2018,04-2018
260,260,1103423,2018-04-29,Tennessee,Wartburg,519 South Kingston St,0,4,https://www.gunviolencearchive.org/incident/1103423,2018,04-2018
261,261,1102808,2018-04-29,Washington,Seattle (Skyway),12603 Renton Ave S,2,2,https://www.gunviolencearchive.org/incident/1102808,2018,04-2018
262,262,1103045,2018-04-29,North Carolina,Monroe,1500 block of Massey St,1,3,https://www.gunviolencearchive.org/incident/1103045,2018,04-2018
263,263,1102900,2018-04-29,Florida,West Palm Beach,1969 S Military Trail,1,3,https://www.gunviolencearchive.org/incident/1102900,2018,04-2018
264,264,1102559,2018-04-28,North Carolina,Maxton,Modest Rd,0,5,https://www.gunviolencearchive.org/incident/1102559,2018,04-2018
265,265,1100691,2018-04-25,Arkansas,Pine Bluff,300 block of West 24th Street,0,4,https://www.gunviolencearchive.org/incident/1100691,2018,04-2018
266,266,1100852,2018-04-25,Missouri,Saint Louis,1151 Northdale Dr,3,1,https://www.gunviolencearchive.org/incident/1100852,2018,04-2018
267,267,1099516,2018-04-24,Michigan,Flint,2200 block of Ave A,0,4,https://www.gunviolencearchive.org/incident/1099516,2018,04-2018
268,268,1096826,2018-04-22,Tennessee,Antioch,3571 Murfreesboro Pike,4,3,https://www.gunviolencearchive.org/incident/1096826,2018,04-2018
269,269,1097700,2018-04-22,Louisiana,New Orleans,1900 block of St Roch Ave,2,4,https://www.gunviolencearchive.org/incident/1097700,2018,04-2018
270,270,1096232,2018-04-21,Pennsylvania,Philadelphia,1800 block of W Diamond St,2,2,https://www.gunviolencearchive.org/incident/1096232,2018,04-2018
271,271,1096388,2018-04-20,California,San Francisco,3rd Street and Quesada Ave,1,5,https://www.gunviolencearchive.org/incident/1096388,2018,04-2018
272,272,1095043,2018-04-18,North Carolina,Asheville,73 Hansel Ave,4,3,https://www.gunviolencearchive.org/incident/1095043,2018,04-2018
273,273,1092279,2018-04-15,Louisiana,Shreveport,6956 Jewella Ave,0,6,https://www.gunviolencearchive.org/incident/1092279,2018,04-2018
274,274,1088778,2018-04-09,California,Vallejo,201 Maine St,0,4,https://www.gunviolencearchive.org/incident/1088778,2018,04-2018
275,275,1087153,2018-04-08,North Carolina,Hickory,247 1st Ave NW,1,3,https://www.gunviolencearchive.org/incident/1087153,2018,04-2018
276,276,1087021,2018-04-08,Florida,Miami,1300 block of NW 63rd Terrace,2,2,https://www.gunviolencearchive.org/incident/1087021,2018,04-2018
277,277,1086773,2018-04-06,Florida,Jacksonville,6100 block of Transylvania Ave,0,4,https://www.gunviolencearchive.org/incident/1086773,2018,04-2018
278,278,1086966,2018-04-06,Virginia,Virginia Beach,5800 block of Pickering St,1,3,https://www.gunviolencearchive.org/incident/1086966,2018,04-2018
279,279,1084847,2018-04-04,Louisiana,New Orleans,3300 Garden Oaks Drive,2,2,https://www.gunviolencearchive.org/incident/1084847,2018,04-2018
280,280,1083552,2018-04-02,Texas,Houston,8500 block of Redcliff Rd,1,3,https://www.gunviolencearchive.org/incident/1083552,2018,04-2018
281,281,1082835,2018-04-01,Michigan,Saginaw,600 block of Yale St,0,5,https://www.gunviolencearchive.org/incident/1082835,2018,04-2018
282,282,1083011,2018-04-01,Alabama,Mobile,3556 Halls Mill Rd,1,4,https://www.gunviolencearchive.org/incident/1083011,2018,04-2018
283,283,1082273,2018-03-31,New Jersey,Asbury Park,Atlantic Ave and Monmouth Ave,0,5,https://www.gunviolencearchive.org/incident/1082273,2018,03-2018
284,284,1080234,2018-03-29,Texas,Plano,7401 Alma Dr,1,3,https://www.gunviolencearchive.org/incident/1080234,2018,03-2018
285,285,1080442,2018-03-29,New Jersey,Camden,Kaighn Ave and Haddon Ave,0,4,https://www.gunviolencearchive.org/incident/1080442,2018,03-2018
286,286,1077180,2018-03-24,Utah,Salt Lake City (West Valley City),3180 South 5600 West,0,4,https://www.gunviolencearchive.org/incident/1077180,2018,03-2018
287,287,1074886,2018-03-21,California,San Francisco,949 Geneva Ave,1,5,https://www.gunviolencearchive.org/incident/1074886,2018,03-2018
288,288,1071427,2018-03-17,Kentucky,Louisville,2928 W Kentucky St,0,7,https://www.gunviolencearchive.org/incident/1071427,2018,03-2018
289,289,1071381,2018-03-17,Illinois,Harvey,16700 S Halsted St,0,4,https://www.gunviolencearchive.org/incident/1071381,2018,03-2018
290,290,1078612,2018-03-13,Florida,Macclenny,South Blvd,0,4,https://www.gunviolencearchive.org/incident/1078612,2018,03-2018
291,291,1068615,2018-03-12,California,Modesto,2000 block of Robertson Rd,0,4,https://www.gunviolencearchive.org/incident/1068615,2018,03-2018
292,292,1067061,2018-03-11,Indiana,South Bend,800 block of E Dayton St,0,6,https://www.gunviolencearchive.org/incident/1067061,2018,03-2018
293,293,1067264,2018-03-11,Illinois,Champaign,700 block of N Hickory St,1,3,https://www.gunviolencearchive.org/incident/1067264,2018,03-2018
294,294,1067296,2018-03-11,Michigan,Saginaw,Cumberland Ave and Hess St,1,4,https://www.gunviolencearchive.org/incident/1067296,2018,03-2018
295,295,1066594,2018-03-09,North Carolina,Wadesboro,1300 E Caswell St,3,1,https://www.gunviolencearchive.org/incident/1066594,2018,03-2018
296,296,1064514,2018-03-07,Alabama,Hurtsboro,531 Main Street,2,2,https://www.gunviolencearchive.org/incident/1064514,2018,03-2018
297,297,1062466,2018-03-04,Illinois,Rockford,426 Howard Ave,1,4,https://www.gunviolencearchive.org/incident/1062466,2018,03-2018
298,298,1061748,2018-03-03,New York,Brooklyn,Kings Highway and Utica Avenue,1,3,https://www.gunviolencearchive.org/incident/1061748,2018,03-2018
299,299,1062123,2018-03-03,Florida,Miami,1300 Block of NW 62nd Ln,0,4,https://www.gunviolencearchive.org/incident/1062123,2018,03-2018
300,300,1059559,2018-02-27,Connecticut,Bridgeport,1306 Stratford Ave,0,4,https://www.gunviolencearchive.org/incident/1059559,2018,02-2018
301,301,1057518,2018-02-26,Michigan,Detroit,22700 Fenkell Ave,5,0,https://www.gunviolencearchive.org/incident/1057518,2018,02-2018
302,302,1056240,2018-02-23,Florida,Palm Beach Gardens (Riviera Beach),W 23rd St,1,3,https://www.gunviolencearchive.org/incident/1056240,2018,02-2018
303,303,1052372,2018-02-18,Texas,San Antonio,2893 Cinema Ridge,0,5,https://www.gunviolencearchive.org/incident/1052372,2018,02-2018
304,304,1052035,2018-02-17,Kansas,Kansas City,1615 Minnesota,1,7,https://www.gunviolencearchive.org/incident/1052035,2018,02-2018
305,305,1051407,2018-02-17,Tennessee,Memphis,3188 N Watkins Ave,0,5,https://www.gunviolencearchive.org/incident/1051407,2018,02-2018
306,306,1051291,2018-02-16,Oklahoma,Oklahoma City,1700 block of SW 15,1,3,https://www.gunviolencearchive.org/incident/1051291,2018,02-2018
307,307,1049217,2018-02-14,Florida,Pompano Beach (Parkland),5901 Pine Island Rd,17,17,https://www.gunviolencearchive.org/incident/1049217,2018,02-2018
308,308,1049024,2018-02-13,Louisiana,New Orleans,5400 block of Andry St,2,3,https://www.gunviolencearchive.org/incident/1049024,2018,02-2018
309,309,1047761,2018-02-11,Michigan,Detroit,19432 Lamont St,4,3,https://www.gunviolencearchive.org/incident/1047761,2018,02-2018
310,310,1046961,2018-02-10,Kentucky,Paintsville,413 Mill St,5,0,https://www.gunviolencearchive.org/incident/1046961,2018,02-2018
311,311,1044234,2018-02-07,Florida,Lake Worth (Lantana),I-95 and W Lantana Rd,3,3,https://www.gunviolencearchive.org/incident/1044234,2018,02-2018
312,312,1043447,2018-02-05,Colorado,Colorado Springs,4225 Galley Rd,2,4,https://www.gunviolencearchive.org/incident/1043447,2018,02-2018
313,313,1042280,2018-02-03,Ohio,Cleveland (Garfield Heights),11321 Broadway Ave,1,5,https://www.gunviolencearchive.org/incident/1042280,2018,02-2018
314,314,1040815,2018-01-31,Missouri,Saint Louis,Goodfellow Blvd and Dr Martin Luther King Dr,0,4,https://www.gunviolencearchive.org/incident/1040815,2018,01-2018
315,315,1037529,2018-01-28,Pennsylvania,Melcroft,1301 Indian Creek Valley Rd,5,0,https://www.gunviolencearchive.org/incident/1037529,2018,01-2018
316,316,1037515,2018-01-28,Indiana,Indianapolis,1313 N Sherman Dr,2,3,https://www.gunviolencearchive.org/incident/1037515,2018,01-2018
317,317,1038429,2018-01-28,Pennsylvania,Reading,123 S 3rd St,4,0,https://www.gunviolencearchive.org/incident/1038429,2018,01-2018
318,318,1037438,2018-01-27,Kentucky,Bowling Green,645 Pearl Street,0,4,https://www.gunviolencearchive.org/incident/1037438,2018,01-2018
319,319,1037541,2018-01-27,California,Los Angeles,243 East 119th St,0,5,https://www.gunviolencearchive.org/incident/1037541,2018,01-2018
320,320,1035803,2018-01-25,District of Columbia,Washington,1600 block of Kenilworth Ave NE,0,4,https://www.gunviolencearchive.org/incident/1035803,2018,01-2018
321,321,1033262,2018-01-23,Kentucky,Benton,416 High School Rd,2,14,https://www.gunviolencearchive.org/incident/1033262,2018,01-2018
322,322,1034205,2018-01-23,Pennsylvania,Philadelphia,N 24th St and Ridge Ave,0,4,https://www.gunviolencearchive.org/incident/1034205,2018,01-2018
323,323,1032393,2018-01-21,Florida,Orlando,3101 Willow Bend Blvd,0,4,https://www.gunviolencearchive.org/incident/1032393,2018,01-2018
324,324,1031851,2018-01-21,Illinois,Chicago,3200 W Division St,0,4,https://www.gunviolencearchive.org/incident/1031851,2018,01-2018
325,325,1029095,2018-01-17,District of Columbia,Washington,2000 block of 16th St SE,1,3,https://www.gunviolencearchive.org/incident/1029095,2018,01-2018
326,326,1042072,2018-01-15,Florida,Alachua,14223 NW 156th Pl,0,5,https://www.gunviolencearchive.org/incident/1042072,2018,01-2018
327,327,1026804,2018-01-14,Alabama,Eutaw,809 Mesopotamia St,1,4,https://www.gunviolencearchive.org/incident/1026804,2018,01-2018
328,328,1027013,2018-01-14,Alabama,Madison,101 Westchester Dr,0,4,https://www.gunviolencearchive.org/incident/1027013,2018,01-2018
329,329,1025673,2018-01-12,Tennessee,Nashville,2614 Jenkins Ct,3,2,https://www.gunviolencearchive.org/incident/1025673,2018,01-2018
330,330,1025272,2018-01-11,Missouri,Saint Robert (St Robert),St Robert Outer Road and Houston Road,2,2,https://www.gunviolencearchive.org/incident/1025272,2018,01-2018
331,331,1022067,2018-01-07,Alabama,Union Springs,US-29,1,5,https://www.gunviolencearchive.org/incident/1022067,2018,01-2018
332,332,1022055,2018-01-07,Florida,Plantation,5225 W Broward Blvd,0,4,https://www.gunviolencearchive.org/incident/1022055,2018,01-2018
333,333,1021788,2018-01-05,Mississippi,Hattiesburg,6168 US 49,0,6,https://www.gunviolencearchive.org/incident/1021788,2018,01-2018
334,334,1020574,2018-01-04,Arkansas,Brinkley,615 W 6th St,1,3,https://www.gunviolencearchive.org/incident/1020574,2018,01-2018
335,335,1018295,2018-01-01,Alabama,Huntsville,2025 Sparkman Dr NW,1,3,https://www.gunviolencearchive.org/incident/1018295,2018,01-2018
